k,Energy,Fidelity
0,0,0.25
1,-0.52262384089453,0.54575551752701
2,-0.86007021462812,0.8633889636557
3,-0.98676968489084,0.98811748577954
4,-0.9981973955975,0.99893538611465
5,-0.99916275543455,0.99957683645686
6,-0.99953427713579,0.99976701333549
7,-0.99973821803712,0.99986910557535
8,-0.99985273404736,0.99992636692916
9,-0.99991713838218,0.9999585691885
10,-0.99995337177479,0.99997668588732
11,-0.99997375968204,0.99998687984102
12,-0.9999852326284,0.9999926163142
13,-0.99999168915588,0.99999584457794
14,-0.99999532274043,0.99999766137021
15,-0.99999736767029,0.99999868383514
16,-0.99999851853808,0.99999925926904
17,-0.99999916623918,0.99999958311959
18,-0.99999953076228,0.99999976538114
19,-0.99999973591447,0.99999986795724
20,-0.99999985137344,0.99999992568672
21,-0.99999991635339,0.9999999581767
22,-0.99999995292392,0.99999997646196
23,-0.99999997350571,0.99999998675286
24,-0.99999998508909,0.99999999254454
25,-0.99999999160818,0.99999999580409
26,-0.99999999527711,0.99999999763855
27,-0.99999999734197,0.99999999867098
28,-0.99999999850407,0.99999999925203
29,-0.99999999915809,0.99999999957905
30,-0.99999999952618,0.99999999976309
31,-0.99999999973333,0.99999999986667
32,-0.99999999984992,0.99999999992496
33,-0.99999999991554,0.99999999995777
34,-0.99999999995246,0.99999999997623
35,-0.99999999997325,0.99999999998662
36,-0.99999999998494,0.99999999999247
37,-0.99999999999153,0.99999999999576
38,-0.99999999999523,0.99999999999762
39,-0.99999999999732,0.99999999999866
40,-0.99999999999849,0.99999999999924
41,-0.99999999999915,0.99999999999957
42,-0.99999999999952,0.99999999999976
43,-0.99999999999973,0.99999999999986
44,-0.99999999999985,0.99999999999992
45,-0.99999999999991,0.99999999999996
46,-0.99999999999995,0.99999999999998
47,-0.99999999999997,0.99999999999999
48,-0.99999999999998,0.99999999999999
