k,Energy,Fidelity
0,0,0.25
1,-0.37143638772922,0.44836613508663
2,-0.6590484075389,0.67248702314702
3,-0.85041135966301,0.85206813315434
4,-0.94835044299293,0.94854069216345
5,-0.98471389134514,0.98473631415503
6,-0.99574854326886,0.99575123817259
7,-0.99884002288321,0.99884034901691
8,-0.99968517778778,0.99968521733565
9,-0.99991467419341,0.99991467899177
10,-0.99997688227243,0.9999768828547
11,-0.99999373710692,0.99999373717758
12,-0.99999830332745,0.99999830333602
13,-0.99999954035726,0.9999995403583
14,-0.99999987547885,0.99999987547898
15,-0.99999996626613,0.99999996626615
16,-0.99999999086119,0.9999999908612
17,-0.99999999752422,0.99999999752422
18,-0.99999999932929,0.99999999932929
19,-0.9999999998183,0.9999999998183
20,-0.99999999995078,0.99999999995078
21,-0.99999999998667,0.99999999998666
22,-0.99999999999639,0.99999999999639
23,-0.99999999999902,0.99999999999902
24,-0.99999999999973,0.99999999999973
25,-0.99999999999993,0.99999999999993
26,-0.99999999999998,0.99999999999998
27,-0.99999999999999,0.99999999999999
